Type,, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,Type
0,654654,53,91465,2,2,56,476,28,28,28.0,0.0,238,238,238.0,0.0,5816.432515,43.7325753,30488.33333,52763.17987,91414,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,88,64,21.86628765,21.86628765,28,238,112.0,115.0217371,13230.0,0,0,0,0,0,0,0,0,1,140.0,28.0,238.0,88,0,0,0,0,0,0,2,56,2,476,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,538551,53,152,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1315789.474,26315.78947,50.66666667,81.69659316,145,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,13157.89474,13157.89474,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,318610,443,5181892,8,5,391,3716,210,0,48.875,77.43280497,1992,0,743.2,922.568805,792.5676568,2.508736191,431824.3333,1448767.244,5031953,48,5181892,740270.2857,1892667.266,5031953,48,69400,17350.0,18319.5933,35770,218,0,0,0,0,172,112,1.543837656,0.964898535,0,1992,293.3571429,621.5691814,386348.2473,0,0,0,1,0,0,0,0,0,315.9230769,48.875,743.2,172,0,0,0,0,0,0,8,391,5,3716,8192,119,7,20,149891.0,0.0,149891,149891,5031953.0,0.0,5031953,5031953,BENIGN,0
0,38880,53,476379,2,2,97,363,49,48,48.5,0.707106781,187,176,181.5,7.778174593,965.6177119,8.396675756,158793.0,211928.5092,399617,744,76762,76762.0,0.0,76762,76762,400361,400361.0,0.0,400361,400361,0,0,0,0,64,64,4.198337878,4.198337878,48,187,101.6,73.04313794,5335.3,0,0,0,0,0,0,0,0,1,127.0,48.5,181.5,64,0,0,0,0,0,0,2,97,2,363,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,599887,80,512335,4,20,295,32392,289,0,73.75,143.5278719,4020,0,1619.6,1114.289691,63800.0527,46.84434989,22275.43478,64566.3023,253243,16,444740,148246.6667,131301.1954,253295,1046,259092,13636.42105,44647.35843,191481,153,0,0,0,0,104,424,7.807391648,39.03695824,0,4020,1307.48,1179.675631,1391634.593,0,0,0,1,0,0,0,0,5,1361.958333,73.75,1619.6,104,0,0,0,0,0,0,4,295,20,32392,8192,2282,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,435494,80,116233151,17,15,954,1598,435,0,56.11764706,142.6134997,796,0,106.5333333,279.9269973,21.9558704,0.27530872,3749456.484,4817396.569,10000000,74,116000000,7264571.938,4417016.669,10000000,23793,111000000,7894412.714,4237510.073,10000000,660,0,0,0,0,352,444,0.146257757,0.129050962,0,796,77.33333333,212.7841727,45277.10417,0,0,0,1,0,0,0,0,0,79.75,56.11764706,106.5333333,352,0,0,0,0,0,0,17,954,15,1598,8192,290,16,20,49093.18182,84381.16209,303511,23438,9998345.636,18348.10975,10000000,9943896,BENIGN,0
0,490979,443,5963378,7,4,635,150,517,0,90.71428571,190.7072051,150,0,37.5,75.0,131.6368005,1.844592109,596337.8,1740284.471,5546849,4,5963378,993896.3333,2300203.034,5688202,4,313290,104430.0,91667.6745,171622,4,0,0,0,0,232,136,1.173831342,0.670760767,0,517,65.41666667,149.8383725,22451.53788,0,0,0,1,0,0,0,0,0,71.36363636,90.71428571,37.5,232,0,0,0,0,0,0,7,635,4,150,29200,235,3,32,416525.0,0.0,416525,416525,5546849.0,0.0,5546849,5546849,BENIGN,0
0,665412,53,366044,2,2,54,184,27,27,27.0,0.0,92,92,92.0,0.0,650.1950585,10.92764804,122014.6667,211332.1378,366040,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,5.463824021,5.463824021,27,92,53.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,66.25,27.0,92.0,64,0,0,0,0,0,0,2,54,2,184,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,346754,443,116685591,124,155,2129,293946,366,0,17.16935484,58.72960248,4380,0,1896.425806,1056.532579,2537.37413,2.391040724,419732.3417,1957265.549,10000000,0,117000000,948663.3089,2896850.848,10100000,47,117000000,756942.526,2621737.834,10100000,4,0,0,0,0,2492,3244,1.062684766,1.328355958,0,4380,1057.410714,1222.165233,1493687.856,0,0,0,1,0,0,0,0,1,1061.200717,17.16935484,1896.425806,2492,0,0,0,0,0,0,124,2129,155,293946,8192,262,123,20,268798.6364,503066.0154,1785595,116089,9975561.364,58205.90761,10000000,9800592,BENIGN,0
0,626012,53,273,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,2747252.747,14652.01465,91.0,150.6884203,265,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,7326.007326,7326.007326,44,331,158.8,157.196374,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,64,0,0,0,0,0,0,2,88,2,662,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,446273,53354,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,385,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,359774,443,115359774,22,19,1295,3641,709,0,58.86363636,166.577108,1368,0,191.6315789,452.504415,42.78787855,0.35540985,2883994.35,4571482.583,10200000,4,115000000,5493322.571,5093275.483,10200000,16,112000000,6249530.389,5102633.003,10200000,4,0,0,0,0,712,616,0.190707725,0.164702126,0,1368,117.5238095,329.9021465,108835.4262,0,0,0,1,0,0,0,0,0,120.3902439,58.86363636,191.6315789,712,0,0,0,0,0,0,22,1295,19,3641,29200,5382,4,32,48405.27273,84671.101,303698,22692,10200000.0,88850.29691,10200000,9959992,BENIGN,0
0,635396,53045,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,66,338,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,429555,53,72082,2,2,68,138,34,34,34.0,0.0,69,69,69.0,0.0,2857.85633,55.49235593,24027.33333,41570.66885,72029,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,27.74617796,27.74617796,34,69,48.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,60.0,34.0,69.0,64,0,0,0,0,0,0,2,68,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,20446,53,825551,2,2,102,223,51,51,51.0,0.0,128,95,111.5,23.33452378,393.6764658,4.84524881,275183.6667,456057.3749,801624,398,802022,802022.0,0.0,802022,802022,825153,825153.0,0.0,825153,825153,0,0,0,0,52,40,2.422624405,2.422624405,51,128,75.2,35.13118273,1234.2,0,0,0,0,0,0,0,0,1,94.0,51.0,111.5,52,0,0,0,0,0,0,2,102,2,223,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,406033,80,50723551,10,10,964,4316,464,0,96.4,192.1753829,2149,0,431.6,772.4500991,104.0936586,0.394294161,2669660.579,4227465.766,10000000,98,44800000,4974119.0,5000400.995,10000000,219,50700000,5634254.667,4647253.402,10000000,176,0,0,0,0,212,260,0.197147081,0.197147081,0,2149,251.4285714,562.6129728,316533.3571,0,0,0,1,0,0,0,0,1,264.0,96.4,431.6,212,0,0,0,0,0,0,10,964,10,4316,8192,31,9,20,1191762.0,2353235.336,4721615,14977,10000000.0,647.7696993,10000000,9999394,BENIGN,0
0,435845,80,10071393,6,5,1181,1842,1163,0,196.8333333,473.3321948,915,0,368.4,498.9812622,300.1570885,1.092202439,1007139.3,3077838.631,9765135,60,10100000,2013851.4,4334151.793,9765135,117,10000000,2509769.0,4839433.199,9767355,7187,0,0,0,0,144,112,0.595746785,0.496455654,0,1163,251.9166667,453.8376679,205968.6288,0,0,0,1,0,0,0,0,0,274.8181818,196.8333333,368.4,144,0,0,0,0,0,0,6,1181,5,1842,8192,57,4,20,304122.0,0.0,304122,304122,9765135.0,0.0,9765135,9765135,BENIGN,0
0,570288,53,35190,4,2,184,248,46,46,46.0,0.0,124,124,124.0,0.0,12276.21483,170.5029838,7038.0,13938.8718,31843,3,31892,10630.66667,18370.43212,31843,3,3,3.0,0.0,3,3,0,0,0,0,120,64,113.6686559,56.83432793,46,124,68.28571429,38.06010284,1448.571429,0,0,0,0,0,0,0,0,0,79.66666667,46.0,124.0,120,0,0,0,0,0,0,4,184,2,248,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,612162,53,144,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1583333.333,27777.77778,48.0,45.50824101,94,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,72,13888.88889,13888.88889,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,560586,53,157755,2,2,54,110,27,27,27.0,0.0,55,55,55.0,0.0,1039.586701,25.35577319,52585.0,91072.96351,157747,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,12.6778866,12.6778866,27,55,38.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,47.75,27.0,55.0,40,0,0,0,0,0,0,2,54,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,502831,443,175950,19,17,541,19921,204,0,28.47368421,64.74254004,2896,0,1171.823529,934.6611843,116294.4018,204.6035806,5027.142857,10251.87746,42944,4,175950,9775.0,12769.57317,42944,48,129014,8063.375,17485.81896,66358,48,0,0,0,0,616,552,107.9852231,96.61835749,0,2896,553.027027,851.4069234,724893.7492,0,0,0,1,0,0,0,0,0,568.3888889,28.47368421,1171.823529,616,0,0,0,0,0,0,19,541,17,19921,29200,337,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,444875,443,79709,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,815.4662585,37.63690424,39854.5,56294.89217,79661,48,79709,39854.5,56294.89217,79661,48,0,0.0,0.0,0,0,0,0,0,0,60,0,37.63690424,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0.0,60,0,0,0,0,0,0,3,65,0,0,63606,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,400081,45404,38427,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,78.07010696,19213.5,26842.48052,38194,233,38427,19213.5,26842.48052,38194,233,0,0.0,0.0,0,0,0,0,0,0,96,0,78.07010696,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,63,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,609110,53,217,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1235023.041,18433.17972,72.33333333,83.4825331,165,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,9216.589862,9216.589862,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,353515,53,178,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,876404.4944,22471.91011,59.33333333,96.70746266,171,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11235.95506,11235.95506,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,389936,80,83,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,83,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0,0,0,40,0,24096.38554,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,423630,443,1004289,10,11,851,3950,267,0,85.1,99.87041604,1448,0,359.0909091,569.9183195,4780.496451,20.91031566,50214.45,77221.48522,295921,3,869115,96568.33333,92620.92666,295921,210,908955,90895.5,133280.6622,391481,3,0,0,0,0,328,360,9.95729317,10.95302249,0,1448,218.2272727,424.317708,180045.5173,0,0,0,1,0,0,0,0,1,228.6190476,85.1,359.0909091,328,0,0,0,0,0,0,10,851,11,3950,29200,254,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,464200,443,121428,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,31986.03288,98.82399447,11038.90909,15492.5367,40044,1,121428,20238.0,20921.31834,51153,356,52069,13017.25,19261.97163,40883,48,0,0,0,0,152,112,57.64733011,41.17666436,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,539567,3268,116919705,22,13,2986,6356,1305,0,135.7272727,379.2933507,2910,0,488.9230769,897.6077894,79.90098846,0.299350738,3438814.853,20000000.0,117000000,2,117000000,5567601.524,25500000.0,117000000,2,117000000,9743303.917,33700000.0,117000000,3,0,0,0,0,728,408,0.188163321,0.111187417,0,2910,259.5,627.4245999,393661.6286,0,0,0,1,0,0,0,0,0,266.9142857,135.7272727,488.9230769,728,0,0,0,0,0,0,22,2986,13,6356,65535,0,10,32,20578.0,0.0,20578,20578,117000000.0,0.0,117000000,117000000,BENIGN,0
0,288894,80,22508028,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.088857185,22500000.0,0.0,22500000,22500000,22500000,22500000.0,0.0,22500000,22500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.088857185,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,19059,443,78288,6,6,1429,3361,750,0,238.1666667,321.151937,2731,0,560.1666667,1074.937471,61184.34498,153.2801962,7117.090909,10675.58139,23719,15,52681,10536.2,12749.44645,25170,149,54700,10940.0,13509.46061,27338,552,0,0,0,0,200,200,76.6400981,76.6400981,0,2731,368.4615385,750.0708428,562606.2692,0,0,0,1,0,0,0,0,1,399.1666667,238.1666667,560.1666667,200,0,0,0,0,0,0,6,1429,6,3361,29200,64,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,483210,443,5617403,9,6,356,3819,199,0,39.55555556,72.76350581,1448,0,636.5,672.1445529,743.2260068,2.670273078,401243.0714,1464905.479,5490674,3,5617403,702175.375,1934987.816,5490674,45,58719,11743.8,14295.9228,29184,189,0,0,0,0,296,200,1.602163847,1.068109231,0,1448,260.9375,493.7414261,243780.5958,0,0,0,1,0,0,0,0,0,278.3333333,39.55555556,636.5,296,0,0,0,0,0,0,9,356,6,3819,29200,61,3,32,126684.0,0.0,126684,126684,5490674.0,0.0,5490674,5490674,BENIGN,0
0,432131,80,5049234,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.376598114,0.792199371,1683078.0,2886273.572,5015804,36,5049234,2524617.0,3523070.442,5015804,33430,0,0.0,0.0,0,0,0,0,0,0,72,32,0.594149528,0.198049843,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,523614,46814,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,116,297,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,503008,80,30965297,7,7,555,341,525,0,79.28571429,196.5542455,329,0,48.71428571,123.6267424,28.93561783,0.452119029,2381945.923,4327588.25,9999874,57,30200000,5035073.833,5438964.13,10100000,451,30900000,5152476.5,5371481.751,10100000,6891,0,0,0,0,152,188,0.226059514,0.226059514,0,525,59.73333333,153.6686912,23614.06667,0,0,0,1,0,0,0,0,1,64.0,79.28571429,48.71428571,152,0,0,0,0,0,0,7,555,7,341,8192,110,6,20,104083.6667,92977.65023,211445,50364,9966064.0,58063.38498,9999874,9899019,BENIGN,0
0,400349,80,116045972,16,14,514,1969,430,0,32.125,106.1105556,1963,0,140.6428571,524.5129033,21.39669268,0.258518236,4001585.241,4886952.401,10000000,30,116000000,7736398.133,4142833.999,10000000,1952,110000000,8484981.615,3759876.102,10000000,599,0,0,0,0,332,424,0.137876393,0.120641844,0,1963,80.09677419,357.7675553,127997.6237,0,0,0,1,0,0,0,0,0,82.76666667,32.125,140.6428571,332,0,0,0,0,0,0,16,514,14,1969,8192,946,15,20,26000.36364,8025.286179,50196,23470,10000000.0,7446.43604,10000000,9993953,BENIGN,0
0,476265,22521,30075,3,1,103,6,66,6,34.33333333,30.13856887,6,6,6.0,0.0,3624.272652,133.0008313,10025.0,17214.18465,29902,4,30075,15037.5,21260.57959,30071,4,0,0.0,0.0,0,0,1,0,0,0,60,20,99.75062344,33.25020781,6,66,35.0,30.08321791,905.0,0,1,0,0,1,0,0,0,0,43.75,34.33333333,6.0,60,0,0,0,0,0,0,3,103,1,6,62,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,682562,53,31122,2,2,82,176,41,41,41.0,0.0,88,88,88.0,0.0,8289.955658,128.5264443,10374.0,17909.43762,31054,0,0,0.0,0.0,0,0,68,68.0,0.0,68,68,0,0,0,0,40,64,64.26322216,64.26322216,41,88,59.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,74.75,41.0,88.0,40,0,0,0,0,0,0,2,82,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,537092,55746,74,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13513.51351,13513.51351,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,360,16560,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,407682,443,91145049,18,16,858,4611,450,0,47.66666667,113.0294079,2920,2,288.1875,761.2376956,60.0032592,0.373031781,2761971.182,4485782.333,10000000,89,91100000,5361473.471,5093572.601,10100000,5947,91100000,6072962.4,5038100.883,10100000,482,0,0,0,0,372,324,0.197487414,0.175544368,0,2920,156.2571429,526.4919609,277193.7849,0,0,0,1,0,0,0,0,0,160.8529412,47.66666667,288.1875,372,0,0,0,0,0,0,18,858,16,4611,8192,31088,17,20,123889.3333,220295.1578,711343,50307,9974746.667,65097.763,10000000,9801590,BENIGN,0
0,447675,80,96351,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,124.5446337,20.75743895,96351.0,0.0,96351,96351,96351,96351.0,0.0,96351,96351,0,0.0,0.0,0,0,0,0,0,0,40,0,20.75743895,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,455861,57418,3,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,93300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,537890,53,31228,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,6532.59895,128.0901755,10409.33333,18026.03013,31224,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,64.04508774,64.04508774,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,40,0,0,0,0,0,0,2,70,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,689083,53959,61,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,196721.3115,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16393.44262,16393.44262,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,549065,59738,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,353,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,460189,53,60745,1,1,57,161,57,57,57.0,0.0,161,161,161.0,0.0,3588.772738,32.92452054,60745.0,0.0,60745,60745,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.46226027,16.46226027,57,161,91.66666667,60.044428,3605.333333,0,0,0,0,0,0,0,0,1,137.5,57.0,161.0,20,0,0,0,0,0,0,1,57,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,525292,44522,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,119,315,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,602823,443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,593831,8080,50666,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.47420361,50666.0,0.0,50666,50666,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.7371018,19.7371018,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,350197,45687,1622,3,0,137,0,137,0,45.66666667,79.09698688,0,0,0.0,0.0,84463.62515,1849.568434,811.0,1142.684558,1619,3,1622,811.0,1142.684558,1619,3,0,0.0,0.0,0,0,0,0,0,0,96,0,1849.568434,0.0,0,137,34.25,68.5,4692.25,0,0,0,0,1,0,0,0,0,45.66666667,45.66666667,0.0,96,0,0,0,0,0,0,3,137,0,0,114,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,103902,53,72861,2,2,94,264,47,47,47.0,0.0,132,132,132.0,0.0,4913.465366,54.89905436,24287.0,42062.85387,72857,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,27.44952718,27.44952718,47,132,81.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,101.25,47.0,132.0,40,0,0,0,0,0,0,2,94,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,632293,60598,85,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11764.70588,11764.70588,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,337,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
0,688241,53,4570655,4,4,156,396,46,32,39.0,8.082903769,136,62,99.0,42.72391992,120.7704366,1.750296183,652950.7143,1705576.896,4520606,3,4520761,1506920.333,2610056.518,4520754,3,4570553,1523517.667,2638764.972,4570501,3,0,0,0,0,80,80,0.875148091,0.875148091,32,136,66.44444444,40.83843506,1667.777778,0,0,0,0,0,0,0,0,1,74.75,39.0,99.0,80,0,0,0,0,0,0,4,156,4,396,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
